代码,名称,今日涨幅
002469,三维化学,2.06
002434,万里扬,2.04
002334,英威腾,2.03
603320,迪贝电气,2.03
601686,友发集团,2.01
603238,诺邦股份,2.01
002458,益生股份,2.0
600131,国网信通,1.98
603012,创力集团,1.98
600054,黄山旅游,1.97
002114,罗平锌电,1.95
002746,仙坛股份,1.94
603681,永冠新材,1.91
003022,联泓新科,1.9
603219,富佳股份,1.88
601330,绿色动力,1.88
000421,南京公用,1.82
603616,韩建河山,1.8
603819,神力股份,1.79
002960,青鸟消防,1.78
002283,天润工业,1.75
603053,成都燃气,1.72
605151,西上海,1.71
603310,巍华新材,1.69
603070,万控智造,1.67
002121,科陆电子,1.66
601882,海天精工,1.63
002381,双箭股份,1.62
002705,新宝股份,1.58
000998,隆平高科,1.57
000795,英洛华,1.54
002011,盾安环境,1.53
001289,龙源电力,1.52
001239,永达股份,1.49
600874,创业环保,1.48
000590,启迪药业,1.47
601966,玲珑轮胎,1.47
600917,重庆燃气,1.43
002835,同为股份,1.41
603137,恒尚节能,1.41
603299,苏盐井神,1.4
603289,泰瑞机器,1.4
603218,日月股份,1.39
002823,凯中精密,1.36
603237,五芳斋,1.35
603151,邦基科技,1.32
600667,太极实业,1.29
002654,万润科技,1.27
603111,康尼机电,1.26
002282,博深股份,1.18
002144,宏达高科,1.14
603689,皖天然气,1.09
601952,苏垦农发,1.08
002716,湖南白银,1.08
601669,中国电建,1.04
600710,苏美达,1.0
002249,大洋电机,0.99
603706,东方环宇,0.99
603056,德邦股份,0.96
603848,好太太,0.89
600841,动力新科,0.88
003038,鑫铂股份,0.85
002559,亚威股份,0.84
600168,武汉控股,0.76
002707,众信旅游,0.72
603037,凯众股份,0.64
600822,上海物贸,0.62
600817,宇通重工,0.6
002655,共达电声,0.46
603135,中重科技,0.45
002962,五方光电,0.33
002949,华阳国际,0.12
603949,雪龙集团,0.09
002185,华天科技,0.0
603006,联明股份,-0.07
002658,雪迪龙,-0.11
600499,科达制造,-0.14
002787,华源控股,-0.37
002079,苏州固锝,-0.39
605183,确成股份,-0.66
603318,水发燃气,-0.7
600703,三安光电,-0.82
002923,润都股份,-1.08
002331,皖通科技,-1.89
002317,众生药业,-1.95
601133,柏诚股份,-2.01
002845,同兴达,-2.4
600198,大唐电信,-2.56
603038,华立股份,-5.39
